product_id,category,material_cost,labor_cost,complexity_level,region,season,final_selling_price
P01967,sarees,805.43,512.11,medium,West Bengal,Diwali,3408.97
P01968,metalwork,614.94,257.52,medium,Rajasthan,Regular,1800.48
P01969,bamboo_cane,106.55,44.98,simple,Rajasthan,Diwali,245.82
P01970,bags_accessories,179.95,108.87,medium,Uttar Pradesh,Diwali,616.18
P01971,bags_accessories,209.51,71.25,medium,West Bengal,Diwali,651.48
P01972,woodwork,397.98,248.05,medium,Odisha,Summer_Festival,1225.02
P01973,pottery,89.5,60.16,complex,Odisha,Summer_Festival,379.45
P01974,metalwork,314.64,215.19,simple,Odisha,Regular,815.9
P01975,dress,490.23,150.54,complex,Tamil Nadu,Regular,1759.06
P01976,handmade_food,65.96,45.8,medium,Maharashtra,Diwali,199.86
P01977,woodwork,536.57,191.58,simple,Uttar Pradesh,Wedding,1325.54
P01978,home_decor,331.48,190.05,medium,Uttar Pradesh,Wedding,1084.91
P01979,handmade_food,104.7,37.88,simple,Gujarat,Wedding,236.78
P01980,handmade_food,95.35,40.6,simple,Tamil Nadu,Diwali,216.61
P01981,woodwork,546.06,199.97,medium,Odisha,Diwali,1640.43
P01982,woodwork,765.94,451.27,simple,Odisha,Diwali,2179.25
P01983,home_decor,173.86,119.28,medium,Gujarat,Wedding,638.9
P01984,textile,399.26,171.51,simple,Tamil Nadu,Diwali,987.35
P01985,bamboo_cane,191.83,95.03,medium,West Bengal,Wedding,582.08
P01987,jewelry,469.2,301.14,medium,Uttar Pradesh,Diwali,1911.15
P01988,textile,201.0,80.6,complex,West Bengal,Wedding,823.42
P01989,pottery,44.33,27.18,simple,West Bengal,Summer_Festival,101.97
P01990,jewelry,377.87,203.16,complex,Uttar Pradesh,Summer_Festival,1626.83
P01991,handmade_food,36.58,17.74,medium,Maharashtra,Wedding,105.79
P01992,home_decor,228.02,155.34,medium,Gujarat,Summer_Festival,685.76
P01994,metalwork,377.74,151.65,medium,Maharashtra,Diwali,1274.95
P01995,bamboo_cane,94.99,51.06,simple,Gujarat,Diwali,204.73
P01996,metalwork,548.32,244.84,complex,Maharashtra,Regular,1727.23
P01997,jewelry,407.35,171.99,simple,Tamil Nadu,Wedding,1111.34
P01998,handmade_food,94.36,52.45,simple,Maharashtra,Regular,197.1
P01999,woodwork,515.33,263.51,simple,Tamil Nadu,Summer_Festival,1339.89
P02000,bamboo_cane,179.65,111.17,simple,Rajasthan,Diwali,436.08
